62.523406
50.208643
60.438479
52.318370
50.028569
50.009899
50.043706
68.917343
67.670857
50.241053
50.327005
51.471943
69.456367
59.415869
70.615425
64.171166
51.017629
53.998770
50.042486
73.700929
67.512173
57.024995
56.521777
63.119887
73.770982
74.929064
53.688703
56.976593
65.510771
58.661716
55.181339
61.044011
62.919538
61.889609
52.260789
51.198055
54.986315
54.581752
66.524507
51.216303
51.500294
67.588871
52.123543
64.449400
65.109309
50.975970
59.505301
64.085917
50.231786
63.700352
52.263196
70.401377
52.763166
57.852752
54.991732
56.249819
73.916290
75.112927
50.551929
60.540433
50.873637
60.978836
63.091367
63.667300
52.091177
53.538443
68.233123
50.154721
50.435466
53.762212
55.112142
55.072001
58.476475
50.638112
74.453110
54.620817
53.772706
56.949248
53.659447
70.743180
72.983510
52.445036
62.536614
53.268546
52.017934
62.227774
70.583158
66.289683
66.603355
64.926644
75.163289
50.010629
61.304137
55.074089
50.474430
55.021477
66.821518
54.782261
53.975973
69.449486
