5197841.16
24418.48
5153367.90
1472973.74
790407.94
2203082.28
13397.89
365699.45
98733.32
303124.66
1935017.39
277505.38
13915.63
2765741.75
123618.56
768901.50
202376.80
187181.74
3664298.43
1673045.69
319323.79
118302.42
4560216.95
5470755.82
81698.69
1872009.91
869249.39
3874636.12
13915.63
1388220.86
38829.48
16732.90
6511289.63
2298337.08
1770432.32
1371719.16
857640.21
3733434.23
65279.64
3301054.23
834771.09
11022.48
235522.92
101036.04
6617594.21
140645.73
1184957.63
904784.85
397140.04
35538.45
639610.62
4400575.02
430565.64
308454.19
140645.73
790407.94
2021485.41
495996.25
30523.77
519379.14
1085229.40
6098826.68
42343.96
2850078.53
19957.74
1654060.97
137692.64
2965510.25
1598075.29
6048682.43
57304.29
648930.84
5564071.52
1275776.83
169410.41
488380.33
1071514.20
3462643.02
96470.19
648930.84
137692.64
3528911.82
1711504.95
11931.09
5658575.93
6302527.85
747836.96
6406270.98
1371719.16
210312.21
466058.10
2110819.49
198494.38
347754.47
4519905.88
1935017.39
2602696.96
658352.55
488380.33
612251.59
5197841.16
24418.48
5153367.90
1472973.74
790407.94
2203082.28
13397.89
365699.45
98733.32
303124.66
1935017.39
277505.38
13915.63
2765741.75
123618.56
768901.50
202376.80
187181.74
3664298.43
1673045.69
319323.79
118302.42
4560216.95
5470755.82
81698.69
1872009.91
869249.39
3874636.12
13915.63
1388220.86
38829.48
16732.90
6511289.63
2298337.08
1770432.32
1371719.16
857640.21
3733434.23
65279.64
3301054.23
834771.09
11022.48
235522.92
101036.04
6617594.21
140645.73
1184957.63
904784.85
397140.04
35538.45
639610.62
4400575.02
430565.64
308454.19
140645.73
790407.94
2021485.41
495996.25
30523.77
519379.14
1085229.40
6098826.68
42343.96
2850078.53
19957.74
1654060.97
137692.64
2965510.25
1598075.29
6048682.43
57304.29
648930.84
5564071.52
1275776.83
169410.41
488380.33
1071514.20
3462643.02
96470.19
648930.84
137692.64
3528911.82
1711504.95
11931.09
5658575.93
6302527.85
747836.96
6406270.98
1371719.16
210312.21
466058.10
2110819.49
198494.38
347754.47
4519905.88
1935017.39
2602696.96
658352.55
488380.33
612251.59
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
